id,name,category,description,address,area,city,state,lat,lng,geocode_status,phone,email,website,social_handle,image_url,source_url,confidence,evidence,dedup_status,matched_place_id,matched_place_name,needs_verification,approved,reviewer_notes
al-fitrah-academy-awoyaya-ajah-ibeju-lekki-axis,Al Fitrah Academy,School,"Islamic secondary academy in Awoyaya described as 'an Islamic and circular educational academy, where we teach children to be beneficial to the society'; day school on the Nigerian curriculum.",,Awoyaya (Ajah/Ibeju-Lekki axis),Lagos,Lagos,6.473755,3.705016,approx,,,,,https://edusko-dev-bucket.s3.eu-north-1.amazonaws.com/x4AFACrxEQ3-UYMpkt2WhAcYQSTZHvp2.webp,https://www.edusko.com/school/al-fitrah-academy-awoyaya,0.7,"Edusko school profile lists Al Fitrah Academy Awoyaya as an Islamic educational academy (secondary, day) in Awoyaya, Lagos State.",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
ansar-ud-deen-primary-school-alakoro-lagos-island-alakoro-lagos-island-lga,"Ansar-Ud-Deen Primary School, Alakoro (Lagos Island)",School,Public primary school on Lagos Island bearing the Ansar-Ud-Deen Society name.,,Alakoro (Lagos Island LGA),Lagos,Lagos,6.535889,3.295997,approx,,,,,,https://educeleb.com/list-of-public-primary-schools-in-lagos-state/,0.7,Named in EduCeleb list of Lagos State public primary schools under Lagos Island LGA.,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
ansar-ud-deen-primary-school-okepopo-lagos-island-okepopo-lagos-island-lga,"Ansar-Ud-Deen Primary School, Okepopo (Lagos Island)",School,Public primary school on Lagos Island bearing the Ansar-Ud-Deen Society name.,,Okepopo (Lagos Island LGA),Lagos,Lagos,6.455932,3.395916,approx,,,,,,https://educeleb.com/list-of-public-primary-schools-in-lagos-state/,0.7,Named in EduCeleb list of Lagos State public primary schools under Lagos Island LGA.,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
ansar-ud-deen-primary-school-igbogbo-ikorodu-igbogbo-ikorodu-lga,"Ansar-Ud-Deen Primary School, Igbogbo (Ikorodu)",School,"Public primary school in Igbogbo, Ikorodu bearing the Ansar-Ud-Deen Society name.",,Igbogbo (Ikorodu LGA),Ikorodu,Lagos,6.621461,3.50095,approx,,,,,,https://educeleb.com/list-of-public-primary-schools-in-lagos-state/,0.7,Named in EduCeleb list of Lagos State public primary schools under Ikorodu LGA.,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
anwar-ul-islam-girls-primary-school-olushi-lagos-island-olushi-lagos-island-lga,"Anwar-Ul-Islam Girls Primary School, Olushi (Lagos Island)",School,"Public girls' primary school at Olushi, Lagos Island, bearing the Anwar-Ul-Islam Movement name (Olushi was the movement's original school site from 1948).",,Olushi (Lagos Island LGA),Lagos,Lagos,6.45414,3.393259,approx,,,,,,https://educeleb.com/list-of-public-primary-schools-in-lagos-state/,0.7,Named in EduCeleb list of Lagos State public primary schools under Lagos Island LGA.,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
anwar-ul-islam-primary-school-ijede-ikorodu-ijede-ikorodu-lga,"Anwar-Ul-Islam Primary School, Ijede (Ikorodu)",School,"Public primary school in Ijede, Ikorodu, bearing the Anwar-Ul-Islam Movement name.",,Ijede (Ikorodu LGA),Ikorodu,Lagos,6.621461,3.50095,approx,,,,,,https://educeleb.com/list-of-public-primary-schools-in-lagos-state/,0.7,Named in EduCeleb list of Lagos State public primary schools under Ikorodu LGA.,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
talim-ul-islam-ahmadiyya-primary-school-ebute-metta-ebute-metta-lagos-mainland-l,"Talim-Ul-Islam Ahmadiyya Primary School, Ebute Metta",School,Public primary school in Ebute Metta (Lagos Mainland) bearing the Ahmadiyya Talim-ul-Islam name.,,Ebute Metta (Lagos Mainland LGA),Lagos,Lagos,6.453928,3.38975,approx,,,,,,https://educeleb.com/list-of-public-primary-schools-in-lagos-state/,0.7,Named in EduCeleb list of Lagos State public primary schools under Mainland LGA.; geocode: area centroid,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
ahmadiyya-primary-school-iwaya-iwaya-lagos-mainland-lga,"Ahmadiyya Primary School, Iwaya",School,Public primary school in Iwaya (Lagos Mainland) of Ahmadiyya mission origin.,,Iwaya (Lagos Mainland LGA),Lagos,Lagos,6.504907,3.38748,approx,,,,,,https://educeleb.com/list-of-public-primary-schools-in-lagos-state/,0.7,Named in EduCeleb list of Lagos State public primary schools under Mainland LGA.,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
fazil-i-omar-ahmadiyya-primary-school-okesuna-lagos-island-okesuna-lagos-island-,"Fazil-I-Omar Ahmadiyya Primary School, Okesuna (Lagos Island)",School,"Public primary school at Okesuna, Lagos Island; Fazl-i-Omar schools were established by the Ahmadiyya Muslim Jama'at and later taken over by state governments.",,Okesuna (Lagos Island LGA),Lagos,Lagos,6.452093,3.405518,approx,,,,,,https://educeleb.com/list-of-public-primary-schools-in-lagos-state/,0.7,Named in EduCeleb list of Lagos State public primary schools under Lagos Island LGA; Ahmadiyya origin of Fazl-i-Omar schools per The Muslim Times article.,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
fazil-omar-ahmadiyya-primary-school-i-ojo-ojo-lga,"Fazil Omar Ahmadiyya Primary School I, Ojo",School,Public primary school in Ojo of Ahmadiyya (Fazl-i-Omar) mission origin; a Fazil Omar Nursery and Primary School in Ojo joined the GLOBE science-education programme in 2020.,,Ojo LGA,Lagos,Lagos,6.456898,3.414948,approx,,,,,,https://educeleb.com/list-of-public-primary-schools-in-lagos-state/,0.7,"Named in EduCeleb list of Lagos State public primary schools under Ojo LGA (schools I, II and III listed); GLOBE.gov page confirms a Fazil Omar school in Ojo.; geocode: area centroid",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
jamat-ul-islamiyya-primary-school-lagos-island-lagos-island-lga,"Jamat-Ul-Islamiyya Primary School, Lagos Island",School,Public primary school on Lagos Island bearing the name of the Jamat-ul-Islamiyya society (founded 1924 by L.B. Agusto).,,Lagos Island LGA,Lagos,Lagos,6.511045,3.36825,approx,,,,,,https://educeleb.com/list-of-public-primary-schools-in-lagos-state/,0.7,Named in EduCeleb list of Lagos State public primary schools under Lagos Island LGA.,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
nuds-zonal-comprehensive-school-owutu-ikorodu-owutu-ikorodu,"NUDS Zonal Comprehensive School, Owutu (Ikorodu)",School,"Comprehensive school of the Nawair-Ud-Deen Society of Nigeria (Lagos Zone) comprising kindergarten, nursery, primary, junior and senior secondary sections; a N70m completion project reported as part of the society's N120m development drive. The society runs about 15 schools across Lagos State.",,Owutu (Ikorodu),Ikorodu,Lagos,6.453928,3.38975,approx,,,,,,https://guardian.ng/sunday-magazine/cityfile/nawair-ud-deen-embarks-on-n120m-school-printing-press-projects/,0.7,"Guardian Nigeria article on NUDS Lagos Zone projects names the school, its Owutu Ikorodu location and its levels.; geocode: area centroid",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
lagos-muslim-international-college-ijaiye-ojokoro-ifako-ijaiye,Lagos Muslim International College,School,"Private Muslim school group (pre-school, primary and secondary college) established September 2016 by a group of Muslim professionals to provide quality Western and Islamic education; on the Lagos OEQA approved private secondary schools list (2021).","17 Sadatu Street, off Lawal Street, by Clem, Jankara, Ijaiye-Ojokoro, Lagos (college); 73 Clem Road, Jankara (primary); 23 Raliatu Adepeju Street, Jankara (pre-school)",Ijaiye-Ojokoro (Ifako-Ijaiye),Lagos,Lagos,6.636875,3.48585,approx,"08108223988, 08052643310, 09093282228",info@lamisschool.org,https://lamisschool.org/,,https://lamisschool.org/advert/1694004541c33984ee6fe6b06954a66f5819653347.jpeg,https://lamisschool.org/,0.7,"School's own website gives addresses, phones, emails and 2016 founding; also on Lagos OEQA approved list (Ifako-Ijaiye, 2021).; geocode: area centroid",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
aamco-schools-apapa,AAMCO Schools,School,Islamic/Arabic oriented school and a citadel of learning focused on producing moral leaders.,"Cemetery Road, Trinity Bus-Stop, Araromi Apapa, Lagos",Apapa,Lagos,Lagos,6.46666,3.344713,approx,0803 068 0198,,,,,https://www.finelib.com/education/schools-in-nigeria/arabic-schools,0.7,Listed in finelib.com Arabic Schools directory as an Islamic/Arabic oriented school with Apapa address and phone.,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
balala-muslim-boarding-school-abule-egba,Balala Muslim Boarding School,School,"Faith-based institution emphasizing value-crafted education grounded in Islamic principles, academics, and practical life skills; balanced Western + Islamic + Arabic curriculum; nursery, creche/daycare and primary; day and boarding; operating since 2010.","42, Oba Shiju Ade Street, Forotade Avenue, off Unity Street, Captain Olota, Ekoro Junction, Abule Egba, Lagos",Abule Egba,Lagos,Lagos,6.604582,3.319977,approx,0807 254 8185,,,,https://schoolscompass.com.ng/storage/badges/69b9bbd9a5b2f1773779929.png,https://schoolscompass.com.ng/balala-muslim-boarding-school-602d1,0.7,"SchoolsCompass directory profile with full Abule Egba address, phone, curriculum and boarding details.",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
qudratullahi-international-schools-abule-egba,Qudratullahi International Schools,School,"School in Abule Egba; Islamic orientation inferred from the name (Qudratullahi), not stated in snippet.","10 Sunmonu Laloku, Abule Egba",Abule Egba,Lagos,Lagos,6.604582,3.319977,approx,,qislagos@gmail.com,,,,https://www.facebook.com/p/Qudratullahi-International-Schools-100067065630081/,0.7,"Facebook page titled 'Qudratullahi International Schools | Abule Egba'; Muslim identity inferred from Arabic-Islamic name only.; Verified in-browser 2026-07-23: address/email on page, termly Qur'an competitions 2023-2024 confirm Islamic primary program",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
baqis-springfield-school-aboru,Baqis Springfield School,School,Muslim school in Aboru; member of the League of Muslim School Proprietors (LEAMSP).,"Plot 8C Pipeline Road, beside Hilltop Estate Gate, Aboru, Lagos",Aboru,Lagos,Lagos,6.453928,3.38975,approx,07087984978,,,,,https://www.leamspworldwide.com/dashboard/browse-schools.php,0.65,"Listed in the LEAMSP (League of Muslim School Proprietors) member-schools directory, Alimosho zone, with address and phone as recorded. LEAMSP membership indicates Muslim school identity; no other web trace found in searches.; geocode: area centroid",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
al-yusra-school-aboru,Al-Yusra School,School,Muslim school in Aboru; member of the League of Muslim School Proprietors (LEAMSP).,"9, Odegbemi Street, Aboru, Lagos",Aboru,Lagos,Lagos,6.547646,3.401783,approx,09034226075,alyusraschool110@gmail.com,,,,https://www.leamspworldwide.com/dashboard/browse-schools.php,0.65,"Listed in the LEAMSP (League of Muslim School Proprietors) member-schools directory, Alimosho zone, with address, phone and email as recorded. LEAMSP membership indicates Muslim school identity; no other web trace found in searches.",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
al-murtado-schools-aboru-iyana-ipaja,Al-Murtado Schools,School,"Muslim school in Edun, Aboru, Iyana-Ipaja; member of the League of Muslim School Proprietors (LEAMSP).","23, Irepodun Street, Edun, Aboru, Iyana Ipaja, Lagos",Aboru / Iyana-Ipaja,Lagos,Lagos,6.453928,3.38975,approx,08023426994,almurtadogos2016@gmail.com,,,,https://www.leamspworldwide.com/dashboard/browse-schools.php,0.65,"Listed in the LEAMSP (League of Muslim School Proprietors) member-schools directory, Alimosho zone, with address, phone and email as recorded. LEAMSP membership indicates Muslim school identity; no other web trace found in searches.; geocode: area centroid",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
as-saadah-nursery-and-primary-school-ekoro-abule-egba,As-Saadah Nursery and Primary School,School,"Muslim nursery and primary school off Ekoro Road, Abule-Egba; member of the League of Muslim School Proprietors (LEAMSP).","8, Bello Street, off Pipeline Road, Ekoro Road, Abule-Egba, Lagos",Ekoro / Abule-Egba,Lagos,Lagos,6.441697,3.260523,approx,08028603795,assaadahschool1445@gmail.com,,,,https://www.leamspworldwide.com/dashboard/browse-schools.php,0.65,"Listed in the LEAMSP (League of Muslim School Proprietors) member-schools directory, Alimosho zone, with address, phone and email as recorded. LEAMSP membership indicates Muslim school identity; no other web trace found in searches.",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
makkah-gate-private-school-ijaiye-ojokoro,Makkah Gate Private School,School,Muslim private school in Ijaiye-Ojokoro; member of the League of Muslim School Proprietors (LEAMSP).,"5, Asuku Street, Ijaiye Ojokoro, Lagos",Ijaiye-Ojokoro,Lagos,Lagos,6.636875,3.48585,approx,08036436756,makkahgateprivateschool@gmail.com,,,,https://www.leamspworldwide.com/dashboard/browse-schools.php,0.65,"Listed in the LEAMSP (League of Muslim School Proprietors) member-schools directory, Agege zone, with address, phone and email as recorded. Ijaiye-Ojokoro sits on the Abule-Egba/Meiran corridor of the axis. LEAMSP membership indicates Muslim school identity; no other web trace found in searches.",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
usoolul-iman-tahfeez-school-agege,Usoolul Iman Tahfeez School,School,Tahfeez (Qur'an memorisation) school described in reviews as one of the best tahfeez schools in Agege.,"29, Adebanjo Street, Off Balogun Ilawe, Dopemu, Agege",Agege,Lagos,Lagos,6.613321,3.314594,approx,+234 808 892 2229,,,,,https://ng.africabz.com/lagos/usoolul-iman-tahfeez-school-263077,0.65,"AfricaBZ business listing gives the Agege street address, phone and reviews praising its tahfeez (Qur'an memorisation) programme.; Enriched from FB page card in-session 2026-07-23: 2.3K followers, 100% recommend, address shown; actively hiring",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
deenpath-schools-ikosi-ketu-kosofe,Deenpath Schools,School,"Private Muslim nursery/primary and creche school that fuses the Montessori approach and phonics with Islamic morals, etiquette and Tahfeezh, preparing students for higher learning, leadership and service.","78, Oduntan Street, Ikosi-Ketu, Kosofe, Lagos",Ikosi-Ketu (Kosofe),Lagos,Lagos,6.609896,3.388209,approx,+2349076781199,,,@deenpathschools (Instagram),,https://schoolscompass.com.ng/schools/show/2934/deenpath-schools-(muslim-school),0.65,"SchoolsCompass profile titles it 'Deenpath Schools (Muslim School)', a private primary/creche in Ketu; address and phone from the profile as quoted in search excerpts.",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
ansar-ud-deen-nursery-and-primary-school-bariga-bariga-shomolu,"Ansar-Ud-Deen Nursery And Primary School, Bariga",School,Private creche/day-care and nursery/primary school: 'a team ready to give every child a quality and homely experience'; part of the Ansar-Ud-Deen (Muslim society) school network by name.,"16, Adeshina Street, Bariga, Shomolu, Lagos",Bariga (Shomolu),Lagos,Lagos,6.499166,3.339205,ok,,,,,,https://babymigo.com/lagos/ansar-ud-deen-nursery-and-primary-school,0.65,"Babymigo listing gives the name and Adeshina Street, Bariga, Shomolu address; Islamic affiliation inferred only from the Ansar-Ud-Deen society name (page does not state religion explicitly).",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
fazil-omar-ahmadiya-primary-school-idado-ibeju-lekki-idado-ibeju-lekki-lga,"Fazil Omar Ahmadiya Primary School, Idado (Ibeju-Lekki)",School,"Public primary school at Idado, Ibeju-Lekki, of Ahmadiyya (Fazl-i-Omar) mission origin.",,Idado (Ibeju-Lekki LGA),Lagos,Lagos,6.470172,3.381113,approx,,,,,,https://educeleb.com/list-of-public-primary-schools-in-lagos-state/,0.65,Named in EduCeleb list of Lagos State public primary schools under Ibeju-Lekki LGA.; geocode: area centroid,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
zumratul-islamiyyah-primary-school-i-alaba-ajeromi-ifelodun-alaba-ajeromi-ifelod,"Zumratul Islamiyyah Primary School I, Alaba (Ajeromi-Ifelodun)",School,"Public primary school at Alaba, Ajeromi-Ifelodun, bearing the Zumratul Islamiyyah society name.",,Alaba (Ajeromi-Ifelodun LGA),Lagos,Lagos,6.465074,3.330134,approx,,,,,,https://educeleb.com/list-of-public-primary-schools-in-lagos-state/,0.65,Named in EduCeleb list of Lagos State public primary schools under Ajeromi-Ifelodun LGA.; geocode: area centroid,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
zumratul-islamiyyah-primary-school-odogunyan-ikorodu-odogunyan-ikorodu-lga,"Zumratul Islamiyyah Primary School, Odogunyan (Ikorodu)",School,"Public primary school at Odogunyan, Ikorodu, bearing the Zumratul Islamiyyah society name.",,Odogunyan (Ikorodu LGA),Ikorodu,Lagos,6.453928,3.38975,approx,,,,,,https://educeleb.com/list-of-public-primary-schools-in-lagos-state/,0.65,Named in EduCeleb list of Lagos State public primary schools under Ikorodu LGA.; geocode: area centroid,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
jamaatul-islamiyah-primary-school-sabo-ikorodu-sabo-ikorodu-lga,"Jamaatul Islamiyah Primary School, Sabo Ikorodu",School,"Public primary school at Sabo, Ikorodu, bearing the Jamat-ul-Islamiyya name.",,Sabo (Ikorodu LGA),Ikorodu,Lagos,6.424762,3.425727,approx,,,,,,https://educeleb.com/list-of-public-primary-schools-in-lagos-state/,0.65,Named in EduCeleb list of Lagos State public primary schools under Ikorodu LGA.; geocode: area centroid,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
raodat-arabic-school-ikorodu,Raodat Arabic School,School,Institution focused on providing specialized easy-made Arabic teaching.,"Oluyola Close, Owutu Agric Bus Stop, Ikorodu, Lagos",Ikorodu,Ikorodu,Lagos,6.644906,3.480183,approx,0905 828 7334,,,,,https://www.finelib.com/education/schools-in-nigeria/arabic-schools,0.65,Listed in finelib.com Arabic Schools directory with Ikorodu address and phone as an Arabic (Islamic) school.,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
zumratul-islamiyyah-primary-school-lagos-island,Zumratul Islamiyyah Primary School,School,Public primary school on Lagos Island bearing the name of the Zumratul Islamiyyah Society of Nigeria.,"2, Tawaliu Bello, Ita-Akanni, Lagos",Lagos Island,Lagos,Lagos,6.538002,3.339177,approx,08023449086,,,,,https://lagospublicschools.blogspot.com/p/zumratul-islamiyyah-primary-school.html,0.65,"Lagos Island public schools directory page lists the school with Ita-Akanni address, nearest bus stop and phone.",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
darul-islam-schools-mushin,Darul Islam Schools,School,"Muslim school for all with affordable fees, geared towards academic, moral and spiritual excellence.","Old 19, Folami Street, Idi-Oro, Mushin",Mushin,Lagos,Lagos,6.557552,3.396991,approx,0802 343 5582,islamdarul@yahoo.co.uk,,@DarulIslamSchools,,https://www.facebook.com/DarulIslamSchools/,0.65,"Facebook snippet: 'Darul Islam Schools | Mushin ... a Muslim school for all with affordable fees geared towards academic, moral and spiritual excellence'.; Verified in-browser 2026-07-23: 1.1K followers, address/phone/email on page; also announced a Qur'an Memorisation College. Visible posts skew 2019-2021 — confirm still operating",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
darul-arabiyyah-schools,Darul-Arabiyyah Schools,School,Arabic/Islamic school in Lagos; Facebook categorises it as an education page.,"7, Adesoye Hassan Street, Epe",Epe,Lagos,Lagos,6.624134,3.478652,approx,0816 472 2740,intellectahorizonschools@gmail.com,,@darularabiyyahschool,,https://www.facebook.com/darularabiyyahschool/,0.65,"Facebook search result titled 'Darul-Arabiyyah Schools | Lagos' returned by a Lagos Darul/Daarul Islamic-school query; described as an education page located in Lagos.; Verified in-browser 2026-07-23: address/phone on page, school-event posts, parent comment 'the best school in epe'; note contact email says 'intellectahorizonschools' — possibly affiliated/renamed entity",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
the-jannah-sprouts-school-gowon-estate-iyana-ipaja,The Jannah-Sprouts School,School,"Nursery/primary school in Gowon Estate, Iyana-Ipaja; business registry shows it was started in 2018. Active on Instagram and Facebook with school-life posts (including Eid Mubarak greetings).","2, Alowonle Street, off Sewage Road, Gowon Estate, Iyana Ipaja, Lagos",Gowon Estate / Iyana-Ipaja,Lagos,Lagos,6.620387,3.313937,ok,,,,@thejannahsproutsschools_ (Instagram); facebook.com/jannahsproutsschool,,https://b2bhint.com/en/company/ng/the-jannah-sprouts-school-lagos--BN-2641696,0.6,"User-attested locally as 'Janah Sprout'. Nigerian business registry aggregators (b2bhint BN-2641696, ng-check) list 'THE JANNAH-SPROUTS SCHOOL, LAGOS' at 2 Alowonle Street, Gowon Estate, Iyana Ipaja, started 2018. Instagram account 'The JANNAH Sprouts School' found via search snippets only (per platform-fetch rules), including an 'Eid Mubarak' reel — consistent with Muslim identity but no source explicitly states it is an Islamic school, hence confidence capped.",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
ilham-nursery-and-primary-school-oko-oba-agege-abule-egba-border,Ilham Nursery and Primary School,School,Muslim nursery and primary school in Oko-Oba on the Agege/Abule-Egba border; member of the League of Muslim School Proprietors (LEAMSP).,"26, Ogundele Street, Oko-Oba, Agege, Lagos",Oko-Oba (Agege/Abule-Egba border),Lagos,Lagos,6.644686,3.48259,approx,08051989554,ilhamschools@gmail.com,,,,https://www.leamspworldwide.com/dashboard/browse-schools.php,0.6,"Listed in the LEAMSP (League of Muslim School Proprietors) member-schools directory, Agege zone, with address, phone and email as recorded. Oko-Oba is on the edge of the Abule-Egba axis (New Oko-Oba addresses are commonly given as Abule Egba). LEAMSP membership indicates Muslim school identity; no other web trace found.",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
ansar-ud-deen-nursery-and-primary-school-ebute-metta-ebute-metta-east-yaba,"Ansar-Ud-Deen Nursery and Primary School, Ebute Metta",School,Islamic nursery and primary school named among Islamic institutions serving the Ebute Metta area.,,Ebute-Metta East (Yaba),Lagos,Lagos,6.453928,3.38975,approx,,,,,,https://nigeriapropertycentre.com/area-guides/lagos/yaba/ebute-metta-east,0.6,Nigeria Property Centre's Ebute Metta East area guide names it among Islamic institutions in the area.; geocode: area centroid,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
hadid-dynamics-schools-igbogbo-ikorodu,Hadid Dynamics Schools,School,"Co-educational school (Montessori nursery, basic school and college) in Igbogbo, Ikorodu, listed among top Islamic private schools in Lagos; facilities include science labs and coding programmes.","Plot 3/5 Road G, Orere Abosan Estate, Igbogbo, Via Ikorodu, Lagos","Igbogbo, Ikorodu",Ikorodu,Lagos,6.578079,3.524631,approx,"08020308787, 08058518922",admin@hadiddynamicsschools.com,https://hadiddynamicsschools.com/,,,https://www.nigeriaprivateschools.com/index.php/en/post-detail/33/Top-Islamic-Private-Schools-in-Lagos,0.6,"NigeriaPrivateSchools' 'Top Islamic Private Schools in Lagos' lists it at Igbogbo, Ikorodu; address and contacts from its own website (which does not itself state a religious affiliation).",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
muslim-community-nursery-primary-school-ipaja-alimosho,Muslim Community Nursery/Primary School,School,School in Abesan Estate providing qualitative and Islamic education.,"Abesan Estate, Ipaja, Lagos",Ipaja (Alimosho),Lagos,Lagos,6.628002,3.496358,approx,,,,,,https://www.schoolscompass.com.ng/schooldetails/2852651119b91330a1695619513,0.6,"SchoolsCompass profile lists it under Ikotun/Egbeda/Ipaja primary schools, located in Abesan Estate, providing qualitative and Islamic education.",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
almawaf-schools-ipaja-alimosho,Almawaf Schools,School,School committed to both Western and Islamic education.,"Gate Bus Stop, Ipaja, Lagos",Ipaja (Alimosho),Lagos,Lagos,6.628002,3.496358,approx,,,,,,https://www.schoolscompass.com.ng/schooldetails/3280651119bd8a3dd1695619517,0.6,"SchoolsCompass profile describes its commitment to Western and Islamic education with a location at Gate Bus Stop, Ipaja.",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
ikhwan-schools-oshodi-oshodi-isolo,Ikhwan Schools,School,"Islamic school (nursery, primary and college) providing education that integrates modern sciences with traditional Islamic studies, encouraging critical thinking and use of technology.","8-10, Dele Araoye Street, off Assoland, Ewutuntun-Oshodi, Lagos; 24A/B, Seide Calisto Crescent, Charity-Oshodi, Lagos",Oshodi (Oshodi-Isolo),Lagos,Lagos,6.60166,3.5108,approx,,,https://ikhwanschools.com/,,,https://ikhwanschools.com/,0.6,School's own website (quoted in search excerpts; domain did not resolve at fetch time) lists both Oshodi campuses and the integrated Islamic curriculum.,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
ahmad-memorial-moslem-primary-school-oke-koto-agege-oke-koto-agege-lga,"Ahmad Memorial Moslem Primary School, Oke-Koto (Agege)",School,"Public primary school at Oke-Koto, Agege; an Ahmed Memorial Primary School in Agege is recorded as established by the late S. A. Ahmed in the Anwar-ul-Islam (Ahmadiyya) college community history.",,Oke-Koto (Agege LGA),Lagos,Lagos,6.626382,3.490553,approx,,,,,,https://educeleb.com/list-of-public-primary-schools-in-lagos-state/,0.6,Named in EduCeleb list of Lagos State public primary schools under Agege LGA; Ahmadiyya-community link noted in ACAOSA college history page.,new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
balad-private-schools-ikorodu,Balad Private Schools,School,"Educational institution providing effective developmental and communication skills in use of English, Arabic and Nigerian language.","No 1, Obafemi Street, Iyana Alfa, Ikorodu, Lagos",Ikorodu,Ikorodu,Lagos,6.64591,3.478244,ok,0803 314 6389,,,,,https://www.finelib.com/education/schools-in-nigeria/arabic-schools,0.6,"Listed in finelib.com Arabic Schools directory with Ikorodu address; teaches Arabic alongside English (some listed phone numbers looked like placeholders, only the distinct one recorded).",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
al-muhajiroon-school-ikorodu,Al-Muhajiroon School,School,Home school in Ikorodu combining secular education with tahfiz; aims for complete memorisation of the Qur'an by Basic 6.,"16, Abiodun Aguda Way, Omitoro, Ikorodu",Ikorodu,Lagos,Lagos,6.620722,3.552908,approx,,,,@almuhajiroonschool,,https://www.facebook.com/almuhajiroonschool/,0.6,"Facebook snippet: 'Al-Muhajiroon School | Ikorodu ... a home school that offers both secular education and tahfiz; aims for complete memorisation of Quran by Basic 6'.; Verified in-browser 2026-07-23: tahfiz + secular home school, address on page; very small (19 followers), sparse activity",new,,,false,TRUE,owner-approved 2026-07-23 (bulk policy: new + unflagged + conf>=0.6)
